"unidade";"ti_id";"tabela_convenio";"codigo_procedimento";"preco_tabela";"descricao";"procedimento_generico";"especialidade"
olinda;593803;Tabela SULAMERICA;"81000170";15.8700;DIAGNÓSTICO ANATOMOPATOLÓGICO EM PUNÇÃO NA REGIÃO BUCO-MAXILO-FACIAL;DIAGNOSTICO ANATOMOPATOLOGICO EM PUNCAO NA REGIAO BUCO-MAXILO-FACIAL;Diagnostico
olinda;593804;Tabela SULAMERICA;"81000189";12.3400;DIAGNÓSTICO E PLANEJAMENTO PARA TRATAMENTO ODONTOLÓGICO;DIAGNOSTICO E PLANEJAMENTO PARA TRATAMENTO ODONTOLOGICO;Diagnostico
olinda;593805;Tabela SULAMERICA;"81000197";15.8700;DIAGNÓSTICO E TRATAMENTO DE ESTOMATITE HERPÉTICA;DIAGNOSTICO E TRATAMENTO DE ESTOMATITE HERPETICA;Diagnostico
olinda;593806;Tabela SULAMERICA;"81000260";38.2900;DIAGNÓSTICO POR MEIO DE PROCEDIMENTOS LABORATORIAIS;DIAGNOSTICO POR MEIO DE descricaoS LABORATORIAIS;Diagnostico
olinda;593807;Tabela SULAMERICA;"82000964";70.9000;IMPLANTE ORTODÔNTICO;IMPLANTE ORTODONTICO;Implantodontia
olinda;593808;Tabela SULAMERICA;"82001448";31.7400;SEDAÇÃO CONSCIENTE COM ÓXIDO NITROSO E OXIGÊNIO EM ODONTOLOGIA;SEDAÇÃO CONSCIENTE COM ÓXIDO NITROSO E OXIGÊNIO EM ODONTOLOGIA;Sedacao
olinda;593809;Tabela SULAMERICA;"82001456";31.7400;SEDAÇÃO MEDICAMENTOSA AMBULATORIAL EM ODONTOLOGIA;SEDAÇÃO MEDICAMENTOSA AMBULATORIAL EM ODONTOLOGIA;Sedacao
olinda;593810;Tabela SULAMERICA;"84000228";42.5400;TESTE DE CAPACIDADE TAMPÃO DA SALIVA;TESTE DE CAPACIDADE TAMPÃO DA SALIVA;Diagnostico
olinda;593811;Tabela SULAMERICA;"84000236";42.5400;TESTE DE CONTAGEM MICROBIOLÓGICA;TESTE DE CONTAGEM MICROBIOLÓGICA;Diagnostico
olinda;593812;Tabela SULAMERICA;"84000252";42.5400;TESTE DE PH SALIVAR;TESTE DE PH SALIVAR;Prevencao
olinda;593813;Tabela SULAMERICA;"85100250";29.7800;APLICAÇÃO DE LASER TERAPÊUTICO;APLICACAO DE LASER TERAPEUTICO;Dentistica
olinda;593814;Tabela SULAMERICA;"87000148";15.8700;ESTABILIZAÇÃO POR MEIO DE CONTENÇÃO FÍSICA E/OU MECÂNICA EM PACIENTES COM NECESSIDADES ESPECIAS EM O;ESTABILIZAÇÃO POR MEIO DE CONTENÇÃO FÍSICA E/OU MECÂNICA EM PACIENTES COM NECESSIDADES ESPECIAS EM O;Dentistica
olinda;593815;Tabela SULAMERICA;"87000164";31.7400;SEDAÇÃO CONSCIENTE COM ÓXIDO NITROSO E OXIGÊNIO EM PACIENTES COM NECESSIDADES ESPECIAIS EM ODONTOLOG;SEDAÇÃO CONSCIENTE COM ÓXIDO NITROSO E OXIGÊNIO EM PACIENTES COM NECESSIDADES ESPECIAIS EM ODONTOLOG;Sedacao
olinda;593816;Tabela SULAMERICA;"87000180";31.7400;SEDAÇÃO MEDICAMENTOSA AMBULATORIAL EM PACIENTES COM NECESSIDADES ESPECIAIS EM ODONTOLOGIA;SEDAÇÃO MEDICAMENTOSA AMBULATORIAL EM PACIENTES COM NECESSIDADES ESPECIAIS EM ODONTOLOGIA;Sedacao
olinda;593817;Tabela SULAMERICA;"83000062";51.0500;COROA DE POLICARBONATO EM DENTE DECIDUO;COROA DE POLICARBONATO EM DENTE DECIDUO;Odontopediatria
olinda;593818;Tabela SULAMERICA;"84000058";13.9100;APLICAÇÃO DE SELANTE - TÉCNICA INVASIVA;APLICACAO DE SELANTE DE FOSSULAS E FISSURAS;Odontopediatria
olinda;593819;Tabela SULAMERICA;"84000112";0.8500;APLICAÇÃO TÓPICA DE VERNIZ FLUORETADO;APLICACAO TOPICA DE FLUOR;Prevencao
olinda;593820;Tabela SULAMERICA;"98328140";51.0500;COROA DE AÇO COM MANTENEDOR DE ESPAÇO;COROA DE AÇO COM MANTENEDOR DE ESPAÇO;Protese
olinda;593821;Tabela SULAMERICA;"100039";102.0100;RASPAGEM SUB-GENGIVAL - PACOTE;RASPAGEM SUB-GENGIVAL;Periodontia
olinda;593822;Tabela SULAMERICA;"100047";59.1500;RASPAGEM SUPRA-GENGIVAL - PACOTE;RASPAGEM SUPRA-GENGIVAL PARA TRATAMENTO DA GENGIVITE;Dentistica
olinda;593823;Tabela SULAMERICA;"82000506";4.4800;CONTROLE PÓS-OPERATÓRIO EM ODONTOLOGIA;CONTROLE POS-OPERATORIO EM ODONTOLOGIA;Diagnostico
olinda;593824;Tabela SULAMERICA;"82000646";35.8500;ENXERTO CONJUNTIVO SUBEPITELIAL;ENXERTO CONJUNTIVO SUBEPITELIAL;Periodontia
olinda;593825;Tabela SULAMERICA;"100013";19.9200;PREVENÇÃO - PACOTE;PROFILAXIA E POLIMENTO CORONARIO;Prevencao
olinda;593826;Tabela SULAMERICA;"100065";14.8900;CONSULTA + ATIVIDADE EDUCATIVA;ATIVIDADE EDUCATIVA EM SAUDE BUCAL;Diagnostico
olinda;593827;Tabela SULAMERICA;"100090";20.8400;APLICAÇÃO TÓPICA DE FLÚOR - PACOTE;APLICACAO TOPICA DE FLUOR;Prevencao
olinda;593828;Tabela SULAMERICA;"87000016";15.0200;ATIVIDADE EDUCATIVA EM ODONTOLOGIA PARA PAIS E/OU CUIDADORES DE PACIENTES COM NECESSIDADES ESPECIAIS;ATIVIDADE EDUCATIVA EM SAUDE BUCAL;Prevencao
olinda;593829;Tabela SULAMERICA;"87000032";15.8700;CONDICIONAMENTO EM ODONTOLOGIA PARA PACIENTES COM NECESSIDADES ESPECIAIS;CONDICIONAMENTO EM ODONTOLOGIA;Odontopediatria
olinda;593870;Tabela SULAMERICA;"82000069";54.7900;AMPUTAÇAO RADICULAR SEM OBTURAÇAO RETROGRADA;AMPUTACAO RADICULAR SEM OBTURACAO RETROGRADA;Endodontia
olinda;593908;Tabela SULAMERICA;"86000357";105.4800;MANUTENCAOO DE APARELHO ORTODONTICO - APARELHO FIXO;MANUTENCAO ORTODONTICA GENERICA;Ortodontia e Ortopedia Facial
olinda;595076;Tabela SULAMERICA;"85200158";129.6500;TRATAMENTO ENDODONTICO MULTIRRADICULAR;TRATAMENTO ENDODONTICO MULTIRADICULAR;Endodontia
olinda;591829;Tabela UNIMED ODONTO - OLINDA;"81000030";11.8800;CONSULTA ODONTOLÓGICA;CONSULTA ODONTOLOGICA;Diagnostico
olinda;591830;Tabela UNIMED ODONTO - OLINDA;"81000065";11.8800;CONSULTA ODONTOLÓGICA INICIAL;CONSULTA ODONTOLOGICA INICIAL;Diagnostico
olinda;591831;Tabela UNIMED ODONTO - OLINDA;"81000049";31.9200;CONSULTA ODONTOLÓGICA DE URGÊNCIA;CONSULTA ODONTOLOGICA;Diagnostico
olinda;591832;Tabela UNIMED ODONTO - OLINDA;"81000111";33.5500;DIAGNÓSTICO ANATOMOPATOLÓGICO EM CITOLOGIA ESFOLIATIVA NA REGIÃO BUCOMAXILOFACIAL;DIAGNOSTICO ANATOMOPATOLOGICO EM CITOLOGIA ESFOLIATIVA NA REGIAO BUCO-MAXILO-FACIAL ;Diagnostico
olinda;591833;Tabela UNIMED ODONTO - OLINDA;"81000138";33.5500;DIAGNÓSTICO ANATOMOPATOLÓGICO EM MATERIAL DE BIÓPSIA NA REGIÃO BUCOMAXILOFACIAL;DIAGNOSTICO ANATOMOPATOLOGICO EM MATERIAL DE BIOPSIA NA REGIAO BUCO-MAXILO-FACIAL ;Diagnostico
olinda;591834;Tabela UNIMED ODONTO - OLINDA;"81000154";33.5500;DIAGNÓSTICO ANATOMOPATOLÓGICO EM  PEÇA CIRÚRGICA NA REGIÃO BUCOMAXILOFACIAL;DIAGNOSTICO ANATOMOPATOLOGICO EM PECA CIRURGICA NA REGIAO BUCO-MAXILO-FACIAL ;Diagnostico
olinda;591835;Tabela UNIMED ODONTO - OLINDA;"81000170";33.5500;DIAGNÓSTICO ANATOMOPATOLÓGICO EM PUNÇÃO NA REGIÃO BUCOMAXILOFACIAL;DIAGNOSTICO ANATOMOPATOLOGICO EM PUNCAO NA REGIAO BUCO-MAXILO-FACIAL;Diagnostico
olinda;591836;Tabela UNIMED ODONTO - OLINDA;"81000197";20.3500;DIAGNÓSTICO E TRAT DE ESTOMATITE HERPÉTICA;DIAGNOSTICO E TRATAMENTO DE ESTOMATITE HERPETICA;Diagnostico
olinda;591837;Tabela UNIMED ODONTO - OLINDA;"81000200";20.3500;DIAGNÓSTICO E TRAT DE ESTOMATITE POR CANDIDÍASE;DIAGNOSTICO E TRATAMENTO DE ESTOMATITE POR CANDIDOSE;Diagnostico
olinda;591838;Tabela UNIMED ODONTO - OLINDA;"81000219";20.3500;DIAGNÓSTICO E TRATAMENTO DE HALITOSE;DIAGNOSTICO E TRATAMENTO DE HALITOSE;Diagnostico
olinda;591839;Tabela UNIMED ODONTO - OLINDA;"81000235";20.3500;DIAGNÓSTICO E TRATAMENTO DE XEROSTOMIA;DIAGNOSTICO E TRATAMENTO DE XEROSTOMIA ;Diagnostico
olinda;591840;Tabela UNIMED ODONTO - OLINDA;"84000090";7.2600;APLICAÇÃO TÓPICA DE FLÚOR;APLICACAO TOPICA DE FLUOR;Prevencao
olinda;591841;Tabela UNIMED ODONTO - OLINDA;"84000139";5.9400;ATIVIDADE EDUCATIVA EM SAÚDE BUCAL;ATIVIDADE EDUCATIVA EM SAUDE BUCAL;Prevencao
olinda;591842;Tabela UNIMED ODONTO - OLINDA;"84000163";3.8500;CONTROLE DO BIOFILME (PLACA BACTERIANA);CONTROLE DE BIOFILME;Prevencao
olinda;591843;Tabela UNIMED ODONTO - OLINDA;"84000198";12.5400;PROFILAXIA: POLIMENTO CORONÁRIO;PROFILAXIA E POLIMENTO CORONARIO;Prevencao
olinda;591844;Tabela UNIMED ODONTO - OLINDA;"85300055";6.0500;REMOÇÃO DOS FATORES DE RETENÇÃO DO BIOFILME DENTAL (PLACA BACTERIANA);CONTROLE DE BIOFILME;Prevencao
olinda;591845;Tabela UNIMED ODONTO - OLINDA;"84000244";51.1500;TESTE DE FLUXO SALIVAR;TESTE DE FLUXO SALIVAR;Prevencao
olinda;591846;Tabela UNIMED ODONTO - OLINDA;"84000252";22.0000;TESTE DE PH DA SALIVA;TESTE DE PH SALIVAR;Prevencao
olinda;591847;Tabela UNIMED ODONTO - OLINDA;"91000068";20.3000;PACOTE PREVENTIVO;PROFILAXIA E POLIMENTO CORONARIO;Prevencao
olinda;591848;Tabela UNIMED ODONTO - OLINDA;"91000076";52.8000;PACOTE PERIODONTAL BÁSICO;TRATAMENTO DE MANUTENCAO PARA PERIODONTITE LEVE;Dentistica
olinda;591849;Tabela UNIMED ODONTO - OLINDA;"85100013";13.2000;CAPEAMENTO PULPAR DIRETO;PULPOTOMIA;Odontopediatria
olinda;591850;Tabela UNIMED ODONTO - OLINDA;"81000090";9.9000;CONSULTA PARA TÉCNICA DE CLAREAMENTO DENTÁRIO CASEIRO;CLAREAMENTO DENTARIO CASEIRO;Diagnostico
olinda;591851;Tabela UNIMED ODONTO - OLINDA;"85100064";41.2500;FACETA DIRETA EM RESINA FOTOPOLIMERIZÁVEL;FACETA DIRETA EM RESINA FOTOPOLIMERIZAVEL;Protese
olinda;591852;Tabela UNIMED ODONTO - OLINDA;"85100099";19.2500;RESTAURAÇÃO EM AMÁLGAMA - 1 FACE;RESTAURACAO DE AMALGAMA - 1 FACE;Dentistica
olinda;591853;Tabela UNIMED ODONTO - OLINDA;"85100102";25.3000;RESTAURAÇÃO EM AMÁLGAMA - 2 FACES;RESTAURACAO DE AMALGAMA - 2 FACES;Dentistica
olinda;591854;Tabela UNIMED ODONTO - OLINDA;"85100110";27.5000;RESTAURAÇÃO EM AMÁLGAMA - 3 FACES;RESTAURACAO DE AMALGAMA - 3 FACES;Dentistica
olinda;591855;Tabela UNIMED ODONTO - OLINDA;"85100129";42.3500;RESTAURAÇÃO EM AMÁLGAMA - 4 FACES;RESTAURACAO DE AMALGAMA - 4 FACES;Dentistica
olinda;591856;Tabela UNIMED ODONTO - OLINDA;"85100196";31.6800;RESTAURAÇÃO EM RESINA FOTOPOLIMERIZÁVEL - 1 FACE;RESTAURACAO EM RESINA 1 FACE;Dentistica
olinda;591857;Tabela UNIMED ODONTO - OLINDA;"85100200";36.9600;RESTAURAÇÃO EM RESINA FOTOPOLIMERIZÁVEL - 2 FACE;RESTAURACAO EM RESINA 2 FACES;Dentistica
olinda;591858;Tabela UNIMED ODONTO - OLINDA;"85100218";44.8800;RESTAURAÇÃO EM RESINA FOTOPOLIMERIZÁVEL - 3 FACE;RESTAURACAO EM RESINA 3 FACES;Dentistica
olinda;591859;Tabela UNIMED ODONTO - OLINDA;"85100226";44.8800;RESTAURAÇÃO EM RESINA FOTOPOLIMERIZÁVEL - 4 FACE;RESTAURACAO EM RESINA 4 FACES;Dentistica
olinda;591860;Tabela UNIMED ODONTO - OLINDA;"85200085";15.4000;RESTAURAÇÃO TEMPORÁRIA/TRATAMENTO EXPECTANTE;RESTAURACAO TEMPORARIA / TRATAMENTO EXPECTANTE;Dentistica
olinda;591861;Tabela UNIMED ODONTO - OLINDA;"84000031";11.5500;APLICAÇÃO DE CARIOSTÁTICO;APLICACAO DE CARIOSTATICO;Prevencao
olinda;591862;Tabela UNIMED ODONTO - OLINDA;"84000074";7.9200;APLICAÇÃO DE SELANTE DE FÓSSULAS E FISSURAS.;APLICACAO DE SELANTE DE FOSSULAS E FISSURAS;Odontopediatria
olinda;591863;Tabela UNIMED ODONTO - OLINDA;"84000058";6.6000;APLICAÇÃO DE SELANTE- TÉCNICA INVASIVA.;APLICACAO DE SELANTE DE FOSSULAS E FISSURAS;Odontopediatria
olinda;591864;Tabela UNIMED ODONTO - OLINDA;"87000024";4.9500;ATIVIDADE EDUCATIVA PARA PAIS E/OU CUIDADORES;ATIVIDADE EDUCATIVA EM SAUDE BUCAL;Prevencao
olinda;591865;Tabela UNIMED ODONTO - OLINDA;"81000014";11.8800;CONDICIONAMENTO EM ODONTOLOGIA;CONDICIONAMENTO EM ODONTOLOGIA;Odontopediatria
olinda;591866;Tabela UNIMED ODONTO - OLINDA;"87000032";9.9000;CONDICIONAMENTO EM ODONTOLOGIA PARA BENEFICIÁRIOS COM NECESSIDADES ESPECIAIS;CONDICIONAMENTO EM ODONTOLOGIA;Odontopediatria
olinda;591867;Tabela UNIMED ODONTO - OLINDA;"84000171";2.7500;CONTROLE DE CÁRIE INCIPIENTE;CONTROLE DE CARIE INCIPIENTE;Odontopediatria
olinda;591868;Tabela UNIMED ODONTO - OLINDA;"83000020";47.3000;COROA DE ACETATO EM DENTE DECÍDUO;COROA DE ACETATO EM DENTE DECIDUO;Odontopediatria
olinda;591869;Tabela UNIMED ODONTO - OLINDA;"83000046";47.3000;COROA DE AÇO EM DENTE DECÍDUO;COROA DE ACO EM DENTE DECIDUO;Odontopediatria
olinda;591870;Tabela UNIMED ODONTO - OLINDA;"83000062";47.3000;COROA DE POLICARBONATO EM DENTE DECÍDUO;COROA DE POLICARBONATO EM DENTE DECIDUO;Odontopediatria
olinda;591871;Tabela UNIMED ODONTO - OLINDA;"83000089";21.7800;EXODONTIA SIMPLES DE DECÍDUO;EXODONTIA DE DECIDUOS;Odontopediatria
olinda;591872;Tabela UNIMED ODONTO - OLINDA;"85000787";48.4000;IMOBILIZAÇÃO DENTÁRIA EM DENTES DECÍDUOS;IMOBILIZACAO DENTARIA EM DENTES DECIDUOS;Odontopediatria
olinda;591873;Tabela UNIMED ODONTO - OLINDA;"83000097";48.9500;MANTENEDOR DE ESPAÇO FIXO;CONTENCAO ORTODONTICA;Ortodontia e Ortopedia Facial
olinda;591874;Tabela UNIMED ODONTO - OLINDA;"83000100";48.9500;MANTENEDOR DE ESPAÇO REMOVÍVEL;CONTENCAO ORTODONTICA;Ortodontia e Ortopedia Facial
olinda;591875;Tabela UNIMED ODONTO - OLINDA;"83000127";17.6000;PULPOTOMIA EM DENTE DECÍDUO+BB13:C49;PULPOTOMIA;Odontopediatria
olinda;591876;Tabela UNIMED ODONTO - OLINDA;"84000201";8.2500;REMINERALIZAÇÃO;REMINERALIZACAO;Prevencao
olinda;591877;Tabela UNIMED ODONTO - OLINDA;"83000135";14.8500;RESTAURAÇÃO ATRAUMÁTICA EM DENTE DECÍDUO;RESTAURAÇAO EM DENTE DECIDUO;Odontopediatria
olinda;591878;Tabela UNIMED ODONTO - OLINDA;"85100080";14.8500;RESTAURAÇÃO ATRAUMÁTICA EM DENTE PERMANENTE;RESTAURACAO ATRAUMATICA EM DENTE PERMANENTE;Dentistica
olinda;591879;Tabela UNIMED ODONTO - OLINDA;"85100137";20.5200;RESTAURAÇÃO EM IONÔMERO DE VIDRO - 1 FACE;RESTAURACAO EM IONOMERO DE VIDRO - 1 FACE;Dentistica
olinda;591880;Tabela UNIMED ODONTO - OLINDA;"85100145";20.3500;RESTAURAÇÃO EM IONÔMERO DE VIDRO - 2 FACES;RESTAURACAO EM IONOMERO DE VIDRO - 2 FACES;Dentistica
olinda;591881;Tabela UNIMED ODONTO - OLINDA;"85100153";20.9000;RESTAURAÇÃO EM IONÔMERO DE VIDRO - 3 FACES;RESTAURACAO EM IONOMERO DE VIDRO - 3 FACES;Dentistica
olinda;591882;Tabela UNIMED ODONTO - OLINDA;"85100161";20.9000;RESTAURAÇÃO EM IONÔMERO DE VIDRO - 4 FACES;RESTAURACAO EM IONOMERO DE VIDRO - 4 FACES;Dentistica
olinda;591883;Tabela UNIMED ODONTO - OLINDA;"83000151";43.4500;TRATAMENTO ENDODONTICO EM DENTE DECIDUO;TRATAMENTO ENDODONTICO EM DENTE DECIDUO;Odontopediatria
olinda;591884;Tabela UNIMED ODONTO - OLINDA;"85200018";23.6500;CLAREAMENTO DE DENTE DESVITALIZADO;CLAREAMENTO DE DENTE DESVITALIZADO;Endodontia
olinda;591885;Tabela UNIMED ODONTO - OLINDA;"85200026";16.5000;PREPARO PARA NÚCLEO INTRARRADICULAR;PREPARO PARA NUCLEO INTRARRADICULAR;Endodontia
olinda;591886;Tabela UNIMED ODONTO - OLINDA;"85200042";17.6000;PULPOTOMIA;PULPOTOMIA;Odontopediatria
olinda;591887;Tabela UNIMED ODONTO - OLINDA;"85200050";3.8500;REMOÇÃO DE CORPO ESTRANHO INTRACANAL;REMOÇÃO DE CORPO ESTRANHO INTRACANAL;Endodontia
olinda;591888;Tabela UNIMED ODONTO - OLINDA;"85200077";41.8000;REMOÇÃO DE NÚCLEO INTRARRADICULAR;REMOCAO DE NUCLEO INTRARRADICULAR;Endodontia
olinda;591889;Tabela UNIMED ODONTO - OLINDA;"85200093";127.0500;RETRATAMENTO ENDODÔNTICO BIRIRRADICULAR;RETRATAMENTO ENDODONTICO BIRRADICULAR;Endodontia
olinda;591890;Tabela UNIMED ODONTO - OLINDA;"85200107";206.2500;RETRATAMENTO ENDODÔNTICO MULTIRRADICULAR;RETRATAMENTO ENDODONTICO MULTIRADICULAR;Endodontia
olinda;591891;Tabela UNIMED ODONTO - OLINDA;"85200115";100.1000;RETRATAMENTO ENDODÔNTICO UNIRRADICULAR;RETRATAMENTO ENDODONTICO UNIRADICULAR;Endodontia
olinda;591892;Tabela UNIMED ODONTO - OLINDA;"85200123";40.1500;TRATAMENTO DE PERFURAÇÃO ENDODÔNTICA;TRATAMENTO DE PERFURACAO ENDODONTICA;Endodontia
olinda;591893;Tabela UNIMED ODONTO - OLINDA;"85200131";36.8500;TRATAMENTO ENDODÔNTICO DE DENTE COM RIZOGÊNESE INCOMPLETA;TRATAMENTO ENDODONTICO DE DENTE COM RIZOGENESE INCOMPLETA;Endodontia
olinda;591894;Tabela UNIMED ODONTO - OLINDA;"85200140";100.1000;TRATAMENTO ENDODÔNTICO BIRRADICULAR;TRATAMENTO ENDODONTICO BIRRADICULAR;Endodontia
olinda;591895;Tabela UNIMED ODONTO - OLINDA;"85200158";203.9400;TRATAMENTO ENDODÔNTICO MULTIRRADICULAR;TRATAMENTO ENDODONTICO MULTIRADICULAR;Endodontia
olinda;591896;Tabela UNIMED ODONTO - OLINDA;"85200166";80.8500;TRATAMENTO ENDODÔNTICO UNIRRADICULAR;TRATAMENTO ENDODONTICO UNIRADICULAR;Endodontia
olinda;591897;Tabela UNIMED ODONTO - OLINDA;"82000026";9.9000;ACOMPANHAMENTO DE TRATAMENTO/ PROCEDIMENTO CIRÚRGICO EM ODONTOLOGIA;ACOMPANHAMENTO DE PROCEDIMENTIO CIRURGICO;Cirurgia e Traumatologia Buco
olinda;591898;Tabela UNIMED ODONTO - OLINDA;"82000212";70.1100;AUMENTO DE COROA CLÍNICA;AUMENTO DE COROA CLINICA;Periodontia
olinda;591899;Tabela UNIMED ODONTO - OLINDA;"82000417";85.8000;CIRURGIA PERIODONTAL A RETALHO;CIRURGIA PERIODONTAL A RETALHO;Periodontia
olinda;591900;Tabela UNIMED ODONTO - OLINDA;"82000557";34.1000;CUNHA PROXIMAL;CUNHA PROXIMAL;Cirurgia e Traumatologia Buco
olinda;591901;Tabela UNIMED ODONTO - OLINDA;"85300012";3.8500;DESSENSIBILIZAÇÃO DENTÁRIA;DESSENSIBILIZACAO DENTARIA;Periodontia
olinda;591902;Tabela UNIMED ODONTO - OLINDA;"82000646";145.2000;ENXERTO CONJUNTIVO SUBEPITELIAL;ENXERTO CONJUNTIVO SUBEPITELIAL;Periodontia
olinda;591903;Tabela UNIMED ODONTO - OLINDA;"82000662";73.1500;ENXERTO GENGIVAL LIVRE;ENXERTO GENGIVAL LIVRE;Periodontia
olinda;591904;Tabela UNIMED ODONTO - OLINDA;"82000689";73.1500;ENXERTO PEDICULADO;ENXERTO PEDICULADO;Periodontia
olinda;591905;Tabela UNIMED ODONTO - OLINDA;"82000921";36.4000;GENGIVECTOMIA;GENGIVECTOMIA;Periodontia
olinda;591906;Tabela UNIMED ODONTO - OLINDA;"82000948";69.6000;GENGIVOPLASTIA;GENGIVOPLASTIA;Periodontia
olinda;591907;Tabela UNIMED ODONTO - OLINDA;"85300020";48.4000;IMOBILIZAÇÃO DENTÁRIA EM DENTES PERMANENTES;IMOBILIZACAO EM DENTES PERMANENTES;Periodontia
olinda;591908;Tabela UNIMED ODONTO - OLINDA;"85300039";37.7000;RASPAGEM SUBGENGIVAL/ALISAMENTO RADICULAR;RASPAGEM SUB-GENGIVAL;Periodontia
olinda;591909;Tabela UNIMED ODONTO - OLINDA;"82001685";30.8000;TUNELIZAÇÃO;TUNELIZACAO;Cirurgia e Traumatologia Buco
olinda;591910;Tabela UNIMED ODONTO - OLINDA;"82000050";68.7500;AMPUTAÇÃO RADICULAR COM OBTURAÇÃO RETRÓGRADA;AMPUTACAO RADICULAR COM OBTURACAO RETROGRADA;Endodontia
olinda;591911;Tabela UNIMED ODONTO - OLINDA;"82000069";68.7500;AMPUTAÇÃO RADICULAR SEM OBTURAÇÃO RETRÓGRADA;AMPUTACAO RADICULAR SEM OBTURACAO RETROGRADA;Endodontia
olinda;591912;Tabela UNIMED ODONTO - OLINDA;"82000077";108.9000;APICETOMIA BIRRADICULAR COM OBTURAÇÃO RETRÓGRADA;APICETOMIA BIRRADICULARES COM OBTURACAO RETROGRADA;Cirurgia e Traumatologia Buco
olinda;591913;Tabela UNIMED ODONTO - OLINDA;"82000085";108.9000;APICETOMIA BIRRADICULAR  SEM OBTURAÇÃO RETRÓGRADA;APICETOMIA BIRRADICULARES SEM OBTURACAO RETROGRADA;Cirurgia e Traumatologia Buco
olinda;591914;Tabela UNIMED ODONTO - OLINDA;"82000158";108.9000;APICETOMIA MULTIRRADICULAR  COM  OBTURAÇÃO RETRÓGRADA;APICETOMIA MULTIRRADICULARES COM OBTURACAO RETROGRADA;Cirurgia e Traumatologia Buco
olinda;591915;Tabela UNIMED ODONTO - OLINDA;"82000166";108.9000;APICETOMIA MULTIRRADICULAR  SEM OBTURAÇÃO RETRÓGRADA;APICETOMIA MULTIRRADICULARES SEM OBTURACAO RETROGRADA;Cirurgia e Traumatologia Buco
olinda;591916;Tabela UNIMED ODONTO - OLINDA;"82000174";84.7000;APICETOMIA UNIRADICULAR COM OBTURAÇÃO RETRÓGRADA;APICETOMIA UNIRRADICULARES COM OBTURACAO RETROGRADA;Cirurgia e Traumatologia Buco
olinda;591917;Tabela UNIMED ODONTO - OLINDA;"82000182";84.7000;APICETOMIA UNIRADICULAR SEM OBTURAÇÃO RETRÓGRADA;APICETOMIA UNIRRADICULARES SEM OBTURACAO RETROGRADA;Cirurgia e Traumatologia Buco
olinda;591918;Tabela UNIMED ODONTO - OLINDA;"82000190";92.4000;APROFUNDAMENTO/AUMENTO DE VESTÍBULO;AUMENTO DE COROA CLINICA;Periodontia
olinda;591919;Tabela UNIMED ODONTO - OLINDA;"82000239";73.1500;BIÓPSIA DE BOCA;BIOPSIA;Cirurgia e Traumatologia Buco
olinda;591920;Tabela UNIMED ODONTO - OLINDA;"82000255";73.1500;BIÓPSIA DE LÁBIO;BIOPSIA;Cirurgia e Traumatologia Buco
olinda;591921;Tabela UNIMED ODONTO - OLINDA;"82000263";73.1500;BIÓPSIA DE LÍNGUA;BIOPSIA;Cirurgia e Traumatologia Buco
olinda;591922;Tabela UNIMED ODONTO - OLINDA;"82000271";73.1500;BIÓPSIA DE MANDÍBULA;BIOPSIA;Cirurgia e Traumatologia Buco
olinda;591923;Tabela UNIMED ODONTO - OLINDA;"82000280";73.1500;BIÓPSIA DE MAXILA;BIOPSIA;Cirurgia e Traumatologia Buco
olinda;591924;Tabela UNIMED ODONTO - OLINDA;"82000298";60.5000;BRIDECTOMIA;BRIDECTOMIA;Cirurgia e Traumatologia Buco
olinda;591925;Tabela UNIMED ODONTO - OLINDA;"82000301";60.5000;BRIDOTOMIA;BRIDOTOMIA;Cirurgia e Traumatologia Buco
olinda;591926;Tabela UNIMED ODONTO - OLINDA;"82000344";327.8000;CIRURGIA ODONTOLÓGICA COM APLICAÇÃO DE ALOENXERTOS;CIRURGIA ODONTOLOGICA COM APLICACAO DE ALOENXERTOS;Cirurgia e Traumatologia Buco
olinda;591927;Tabela UNIMED ODONTO - OLINDA;"82000352";40.7000;CIRURGIA PARA EXOSTOSE MAXILAR;CIRURGIA PARA EXOSTOSE MAXILAR;Cirurgia e Traumatologia Buco
olinda;591928;Tabela UNIMED ODONTO - OLINDA;"82000360";64.3500;CIRURGIA PARA TORUS MANDIBULAR-BILATERAL;CIRURGIA PARA TORUS MANDIBULAR – BILATERAL;Cirurgia e Traumatologia Buco
olinda;591929;Tabela UNIMED ODONTO - OLINDA;"82000387";40.7000;CIRURGIA PARA TORUS MANDIBULAR-UNILATERAL;CIRURGIA PARA TORUS MANDIBULAR – UNILATERAL;Cirurgia e Traumatologia Buco
olinda;591930;Tabela UNIMED ODONTO - OLINDA;"82000395";40.7000;CIRURGIA PARA TORUS PALATINO;CIRURGIA PARA TORUS PALATINO;Cirurgia e Traumatologia Buco
olinda;591931;Tabela UNIMED ODONTO - OLINDA;"82000743";71.5000;EXÉRESE DE LIPOMA NA REGIÃO BUCO-MAXILO-FACIAL;EXERESE DE LIPOMA NA REGIAO BUCO-MAXILO-FACIAL;Cirurgia e Traumatologia Buco
olinda;591932;Tabela UNIMED ODONTO - OLINDA;"82000778";90.7500;EXÉRESE OU EXCISÃO DE CÁLCULO SALIVAR;EXERESE OU EXCISAO DE CALCULO SALIVAR;Cirurgia e Traumatologia Buco
